Contig	Start	End	ID	Name	Product	females_depth	females_depth_corr	females_depth_coding	females_depth_coding_corr	females_depth_noncoding	females_depth_noncoding_corr	males_depth	males_depth_corr	males_depth_coding	males_depth_coding_corr	males_depth_noncoding	males_depth_noncoding_corr	females_snps	females_snps_coding	females_snps_noncoding	males_snps	males_snps_coding	males_snps_noncoding
2360	63812	145525	FUN_046124	TTLL9		66	65	72	71	66	65	66	66	72	72	66	66	9	0	9	0	0	0
2360	46133	63625	FUN_046123	DUSP22		68	67	75	74	68	67	68	68	74	74	67	67	0	0	0	0	0	0
2360	31127	31203	FUN_046122			71	70	0	0	0	0	65	65	0	0	0	0	0	0	0	0	0	0
2360	25460	25532	FUN_046121			70	69	0	0	0	0	75	75	0	0	0	0	0	0	0	0	0	0
2360	12364	17951	FUN_046120	CFAP20		70	69	73	72	70	69	64	64	69	69	63	63	0	0	0	0	0	0
2359	4285825	4313483	FUN_046119	SLCO4A1_11		67	66	34	33	72	71	67	67	35	35	72	72	0	0	0	0	0	0
2359	3943803	3995358	FUN_046114	TRPT1_4		71	70	66	65	71	70	70	70	67	67	70	70	1	0	1	0	0	0
2359	3757272	3794372	FUN_046111			68	67	64	63	68	67	67	67	64	64	67	67	36	0	36	0	0	0
2359	3548122	3578326	FUN_046109	NEK2		66	65	66	65	66	65	64	64	69	69	64	64	0	0	0	0	0	0
2359	3526742	3535105	FUN_046108			63	62	68	67	63	62	65	65	86	86	65	65	0	0	0	0	0	0
2359	3507429	3507506	FUN_046107			70	69	0	0	0	0	83	83	0	0	0	0	0	0	0	0	0	0
2359	3091725	3128778	FUN_046102	SARS2		69	68	68	67	69	68	68	68	65	65	68	68	0	0	0	0	0	0
2359	3053447	3054892	FUN_046099			80	79	73	72	81	80	74	74	86	86	71	71	0	0	0	0	0	0
2359	3027782	3036935	FUN_046097	DNAAF2_1		73	72	75	74	72	71	70	70	71	71	70	70	0	0	0	0	0	0
2359	2985154	3004182	FUN_046096			75	74	69	68	75	74	74	74	70	70	74	74	0	0	0	0	0	0
2359	2907505	2965495	FUN_046095	COG2		67	66	73	72	67	66	66	66	73	73	66	66	0	0	0	0	0	0
2359	2877124	2877201	FUN_046093			81	80	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
2359	2842784	2844647	FUN_046092			47	46	55	54	32	31	40	40	45	45	32	32	0	0	0	0	0	0
2359	2839328	2840487	FUN_046090			59	58	59	58	69	68	52	52	51	51	58	58	0	0	0	0	0	0
2359	2827774	2831213	FUN_046089			82	81	76	75	88	87	84	84	87	87	81	81	0	0	0	0	0	0
2359	2774419	2776266	FUN_046088			79	78	78	77	80	79	79	79	82	82	79	79	0	0	0	0	0	0
2359	2768160	2768233	FUN_046087			80	79	0	0	0	0	88	88	0	0	0	0	0	0	0	0	0	0
2359	2757197	2757568	FUN_046085			52	51	52	51	0	0	55	55	55	55	0	0	0	0	0	0	0	0
2359	2718583	2718831	FUN_046084			80	79	80	79	0	0	84	84	84	84	0	0	0	0	0	0	0	0
2359	2706560	2707228	FUN_046083			85	84	85	84	0	0	80	80	80	80	0	0	0	0	0	0	0	0
2359	2705541	2705617	FUN_046082			69	68	0	0	0	0	48	48	0	0	0	0	0	0	0	0	0	0
2359	2520261	2614876	FUN_046078	SLC8A3		69	68	73	72	69	68	69	69	70	70	69	69	0	0	0	2	0	2
2359	2479038	2481491	FUN_046077	TLR4_11		75	74	76	75	72	71	72	72	71	71	75	75	0	0	0	0	0	0
2359	2457806	2459674	FUN_046076			58	57	79	78	49	48	59	59	74	74	52	52	0	0	0	0	0	0
2359	2327720	2372563	FUN_046073	eef1g		69	68	71	70	69	68	68	68	73	73	68	68	0	0	0	0	0	0
2359	2173248	2186268	FUN_046067			64	63	72	71	64	63	65	65	76	76	65	65	0	0	0	1	0	1
2359	1903586	2053161	FUN_046065			69	68	71	70	69	68	69	69	68	68	69	69	1	0	1	9	0	9
2359	1855062	1855138	FUN_046063			63	62	0	0	0	0	96	96	0	0	0	0	0	0	0	0	0	0
2359	1810274	1810346	FUN_046061			39	38	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0
2359	1698144	1698218	FUN_046057			72	71	0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0
2359	2189687	2204095	FUN_046069			67	66	75	74	67	66	68	68	70	70	68	68	0	0	0	0	0	0
2359	1696066	1697416	FUN_046056			80	79	80	79	81	80	71	71	71	71	73	73	0	0	0	0	0	0
2359	1664282	1664358	FUN_046055			78	77	0	0	0	0	82	82	0	0	0	0	0	0	0	0	0	0
2359	1625031	1625104	FUN_046054			65	64	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0
2359	1579091	1579167	FUN_046053			87	86	0	0	0	0	83	83	0	0	0	0	0	0	0	0	0	0
2359	1421131	1559955	FUN_046043			67	66	62	61	67	66	66	66	68	68	66	66	50	0	50	21	0	21
2359	1284480	1286056	FUN_046040			7	6	8	7	2	1	7	7	8	8	3	3	0	0	0	0	0	0
2359	1248270	1264347	FUN_046039	mrpl-11		75	74	76	75	75	74	71	71	72	72	71	71	0	0	0	0	0	0
2359	1147610	1218516	FUN_046037			69	68	70	69	69	68	69	69	69	69	69	69	21	0	21	2	0	2
2359	1101442	1120149	FUN_046036			68	67	69	68	68	67	65	65	71	71	64	64	0	0	0	4	3	1
2359	1097281	1099011	FUN_046035			63	62	63	62	63	62	65	65	61	61	68	68	0	0	0	0	0	0
2359	1083351	1083839	FUN_046034			76	75	76	75	0	0	79	79	78	78	0	0	0	0	0	0	0	0
2359	996819	1017964	FUN_046032	TFPI2		70	69	71	70	70	69	67	67	76	76	67	67	0	0	0	2	0	2
2359	949554	964678	FUN_046030			45	44	65	64	43	42	46	46	65	65	45	45	0	0	0	2	0	2
2359	888451	901390	FUN_046029			68	67	70	69	68	67	67	67	65	65	67	67	0	0	0	0	0	0
2359	818211	818566	FUN_046028			60	59	58	57	65	64	75	75	76	76	73	73	0	0	0	0	0	0
2359	745439	745963	FUN_046027			67	66	67	66	0	0	65	65	65	65	0	0	0	0	0	0	0	0
2359	187117	187188	FUN_046016			53	52	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0
2359	103104	144511	FUN_046015			45	44	68	67	45	44	45	45	60	60	44	44	0	0	0	0	0	0
2359	97786	98721	FUN_046014			69	68	56	55	79	78	69	69	60	60	77	77	0	0	0	0	0	0
2358	6532972	6533169	FUN_046010			80	79	79	78	0	0	67	67	66	66	0	0	0	0	0	0	0	0
2358	6409335	6436553	FUN_046008	GINS1		70	69	65	64	70	69	68	68	66	66	68	68	2	0	2	0	0	0
2358	6333876	6370384	FUN_046006	SLC4A1AP		73	72	80	79	72	71	73	73	76	76	73	73	9	0	9	0	0	0
2358	6198149	6292224	FUN_046004	SYT16		69	68	23	22	71	70	69	69	24	24	72	72	6	0	6	0	0	0
2358	5905800	6178353	FUN_046003	STARD9		65	64	37	36	69	68	65	65	36	36	69	69	10	0	10	12	0	12
2358	5883995	5884071	FUN_046001			84	83	0	0	0	0	81	81	0	0	0	0	0	0	0	0	0	0
2358	5786894	5787073	FUN_045998			66	65	66	65	0	0	65	65	65	65	0	0	0	0	0	0	0	0
2358	5676581	5676653	FUN_045997			80	79	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0
2358	5623318	5623390	FUN_045993			86	85	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
2358	5459104	5481727	FUN_045989			68	67	67	66	68	67	67	67	65	65	68	68	0	0	0	6	0	6
2358	5345862	5345938	FUN_045987			86	85	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0
2358	5325081	5327475	FUN_045986	FOSL2		79	78	80	79	79	78	81	81	78	78	83	83	0	0	0	0	0	0
2358	5303228	5303301	FUN_045985			68	67	0	0	0	0	68	68	0	0	0	0	0	0	0	0	0	0
2358	5279757	5279829	FUN_045984			74	73	0	0	0	0	63	63	0	0	0	0	0	0	0	0	0	0
2358	5256361	5257196	FUN_045983			78	77	78	77	78	77	78	78	79	79	77	77	0	0	0	0	0	0
2358	5208047	5208115	FUN_045981			73	72	0	0	0	0	77	77	0	0	0	0	0	0	0	0	0	0
2358	5207133	5207205	FUN_045980			68	67	0	0	0	0	57	57	0	0	0	0	0	0	0	0	0	0
2358	5167406	5176310	FUN_045979			71	70	78	77	71	70	68	68	70	70	68	68	0	0	0	1	0	1
2358	5147714	5150222	FUN_045977			63	62	62	61	63	62	68	68	63	63	69	69	0	0	0	0	0	0
2358	5113861	5141992	FUN_045976	CYP2J2_2		71	70	75	74	71	70	70	70	75	75	70	70	0	0	0	1	0	1
2358	5096193	5097797	FUN_045975			70	69	70	69	70	69	73	73	76	76	71	71	0	0	0	0	0	0
2358	5031461	5031535	FUN_045973			88	87	0	0	0	0	65	65	0	0	0	0	0	0	0	0	0	0
2358	5001661	5003745	FUN_045972			68	67	68	67	0	0	68	68	68	68	0	0	0	0	0	0	0	0
2358	4956833	4994431	FUN_045971	CYP2B6_2		37	36	36	35	37	36	36	36	38	38	36	36	1	0	1	5	0	5
2358	4690500	4724378	FUN_045963			67	66	67	66	67	66	66	66	83	83	66	66	0	0	0	0	0	0
2358	4602499	4602576	FUN_045959			81	80	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0
2358	4568693	4598440	FUN_045958			63	62	75	74	62	61	65	65	72	72	65	65	0	0	0	0	0	0
2358	4550773	4554252	FUN_045957			78	77	77	76	80	79	79	79	79	79	78	78	0	0	0	0	0	0
2358	4530109	4536668	FUN_045956			73	72	41	40	197	195	71	71	42	42	184	185	0	0	0	0	0	0
2358	4503315	4523577	FUN_045955			70	69	67	66	70	69	67	67	70	70	67	67	0	0	0	1	0	1
2358	4452394	4488624	FUN_045954			70	69	75	74	70	69	69	69	76	76	69	69	0	0	0	0	0	0
2358	4404737	4447211	FUN_045953	HMCN1_15		68	67	37	36	70	69	68	68	38	38	70	70	1	0	1	0	0	0
2358	4369001	4383794	FUN_045951	MRPL48		70	69	64	63	71	70	71	71	71	71	71	71	1	0	1	0	0	0
2358	4367738	4367804	FUN_045950			73	72	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
2358	4305662	4309965	FUN_047020			69	68	67	66	69	68	71	71	65	65	73	73	0	0	0	0	0	0
2358	4272261	4365852	FUN_045949			65	64	68	67	65	64	65	65	67	67	65	65	0	0	0	0	0	0
2358	4216333	4253416	FUN_045948			71	70	65	64	72	71	71	71	63	63	71	71	0	0	0	1	0	1
2358	4211234	4211310	FUN_045947			79	78	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0
2358	4138614	4157489	FUN_045945			71	70	49	48	75	74	70	70	48	48	73	73	0	0	0	1	0	1
2358	4090100	4127888	FUN_045944			67	66	69	68	67	66	68	68	75	75	68	68	0	0	0	0	0	0
2358	3940693	3966121	FUN_045942	ASRGL1_2		67	66	67	66	67	66	68	68	74	74	67	67	6	0	6	1	0	1
2358	3909624	3927076	FUN_045941	ASRGL1_1		70	69	83	82	69	68	67	67	72	72	67	67	0	0	0	0	0	0
2358	3897571	3897647	FUN_045940			63	62	0	0	0	0	57	57	0	0	0	0	0	0	0	0	0	0
2358	3876449	3877015	FUN_045939			76	75	76	75	0	0	74	74	74	74	0	0	0	0	0	0	0	0
2358	3740187	3743907	FUN_045935			57	56	66	65	56	55	55	55	65	65	54	54	0	0	0	0	0	0
2358	3731201	3732713	FUN_045934			71	70	71	70	70	69	77	77	75	75	84	84	0	0	0	0	0	0
2358	3686557	3686629	FUN_045933			69	68	0	0	0	0	88	88	0	0	0	0	0	0	0	0	0	0
2358	3637581	3637653	FUN_045932			80	79	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
2358	3636946	3637015	FUN_045931			88	87	0	0	0	0	62	62	0	0	0	0	0	0	0	0	0	0
2358	3622620	3622693	FUN_045930			58	57	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0	0
2358	3592725	3592798	FUN_045929			89	88	0	0	0	0	63	63	0	0	0	0	0	0	0	0	0	0
2358	3531831	3531903	FUN_045926			66	65	0	0	0	0	59	59	0	0	0	0	0	0	0	0	0	0
2358	2980038	3500607	FUN_045924	RYR2_2		67	66	66	65	67	66	66	66	68	68	66	66	20	0	20	14	1	13
2358	2964800	2965224	FUN_045922			86	85	89	88	70	69	86	86	89	89	73	73	0	0	0	0	0	0
2358	2930796	2950805	FUN_045921	ZFPL1		62	61	78	77	61	60	59	59	75	75	58	58	0	0	0	1	0	1
2358	2887523	2887595	FUN_045919			71	70	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
2358	2883049	2883582	FUN_045918	NME6		71	70	71	70	0	0	80	80	80	80	0	0	0	0	0	0	0	0
2358	2880834	2880907	FUN_045917			72	71	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0	0
2358	2860944	2861276	FUN_045916			67	66	67	66	0	0	72	72	72	72	0	0	0	0	0	0	0	0
2358	2847577	2850080	FUN_045915			75	74	82	81	73	72	73	73	71	71	73	73	0	0	0	0	0	0
2358	2811855	2826782	FUN_045913	CMD1_3		60	59	33	32	62	61	59	59	35	35	61	61	0	0	0	2	0	2
2358	2446186	2462313	FUN_045905	VSX2_2		60	59	76	75	59	58	59	59	64	64	59	59	5	0	5	0	0	0
2358	2436503	2436579	FUN_045904			69	68	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0
2358	2311286	2336172	FUN_045903	VSX2_1		68	67	77	76	68	67	67	67	80	80	66	66	0	0	0	0	0	0
2358	2171275	2172911	FUN_045901	CHRNA6_9		72	71	76	75	62	61	74	74	77	77	64	64	0	0	0	0	0	0
2358	2116712	2117053	FUN_045898			78	77	78	77	0	0	74	74	74	74	0	0	0	0	0	0	0	0
2358	2073045	2108617	FUN_045897			70	69	43	42	71	70	67	67	42	42	69	69	15	0	15	0	0	0
2358	2070067	2070139	FUN_045896			106	105	0	0	0	0	77	77	0	0	0	0	0	0	0	0	0	0
2358	2019689	2067455	FUN_045895	PLD4		63	62	78	77	63	62	62	62	74	74	62	62	0	0	0	0	0	0
2358	1951710	2006274	FUN_045894			67	66	73	72	66	65	66	66	73	73	66	66	1	0	1	1	0	1
2358	1896706	1899423	FUN_045891			64	63	62	61	64	63	65	65	66	66	64	64	0	0	0	0	0	0
2358	1797496	1887341	FUN_045890	PPP2R5B		69	68	69	68	69	68	69	69	71	71	69	69	0	0	0	3	0	3
2358	1777085	1777161	FUN_045889			70	69	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0	0
2358	1682841	1745920	FUN_045888	TTBK2		70	69	70	69	70	69	69	69	70	70	69	69	0	0	0	6	0	6
2358	1662230	1682733	FUN_045887			69	68	75	74	68	67	68	68	77	77	67	67	0	0	0	0	0	0
2358	1613943	1614014	FUN_045885			64	63	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0
2358	1608387	1608698	FUN_045883			68	67	68	67	0	0	76	76	76	76	0	0	0	0	0	0	0	0
2358	1459716	1459786	FUN_045881			85	84	0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0
2358	1397384	1450323	FUN_045879			71	70	72	71	71	70	71	71	74	74	70	70	0	0	0	0	0	0
2358	1378228	1387428	FUN_045878			82	81	87	86	82	81	80	80	69	69	82	82	0	0	0	0	0	0
2358	1346584	1351705	FUN_045877			72	71	70	69	72	71	75	75	84	84	73	73	0	0	0	0	0	0
2358	1169573	1175727	FUN_045874			79	78	61	60	80	79	74	74	70	70	74	74	0	0	0	0	0	0
2358	1162146	1163082	FUN_045873			85	84	87	86	84	83	65	65	66	66	64	64	0	0	0	0	0	0
2358	1052850	1059991	FUN_045869			74	73	57	56	74	73	74	74	66	66	74	74	0	0	0	0	0	0
2358	748080	748152	FUN_045862			38	37	0	0	0	0	43	43	0	0	0	0	0	0	0	0	0	0
2358	695546	695625	FUN_045861			81	80	0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0
2358	688235	688313	FUN_045860			72	71	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0
2358	569334	569406	FUN_045859			83	82	0	0	0	0	74	74	0	0	0	0	0	0	0	0	0	0
2358	529917	530422	FUN_045858			34	33	48	47	24	23	35	35	53	53	24	24	0	0	0	0	0	0
2358	488180	491459	FUN_045856			73	72	72	71	73	72	69	69	64	64	74	74	0	0	0	0	0	0
2358	461795	462967	FUN_045855			79	78	78	77	81	80	75	75	76	76	68	68	0	0	0	0	0	0
2358	346867	425953	FUN_045854	ALDH6A1_2		76	75	92	91	76	75	72	72	86	86	72	72	0	0	0	151	0	151
2358	269597	312845	FUN_045852	ALDH6A1_1		69	68	72	71	69	68	68	68	69	69	68	68	2	0	2	0	0	0
2358	212039	212193	FUN_045850			67	66	66	65	0	0	65	65	64	64	0	0	0	0	0	0	0	0
2358	56622	58446	FUN_045842			71	70	68	67	71	70	70	70	67	67	71	71	0	0	0	0	0	0
2358	22559	24005	FUN_045841			11350	11262	5913	5867	13713	13607	9556	9630	6111	6158	11053	11139	0	0	0	0	0	0
2358	228	10168	FUN_045840			57	56	60	59	57	56	55	55	58	58	54	54	0	0	0	0	0	0
2357	3665377	3672147	FUN_045838	B3GALT1_7		75	74	70	69	76	75	75	75	71	71	75	75	0	0	0	0	0	0
2357	3653121	3653193	FUN_045836			184	182	0	0	0	0	180	181	0	0	0	0	0	0	0	0	0	0
2357	3645160	3646666	FUN_045835	B3GALT1_6		129	128	124	123	143	141	136	137	132	133	149	150	0	0	0	0	0	0
2357	3622376	3623143	FUN_045834			74	73	75	74	72	71	79	79	75	75	85	85	0	0	0	0	0	0
2357	3604123	3614395	FUN_045833	RABAC1		70	69	71	70	70	69	72	72	74	74	72	72	0	0	0	0	0	0
2357	3563641	3598626	FUN_045832			69	68	65	64	70	69	68	68	67	67	68	68	1	0	1	0	0	0
2357	3525454	3526522	FUN_045831	RBBP4_4		74	73	74	73	0	0	71	71	71	71	0	0	0	0	0	0	0	0
2357	3469612	3510797	FUN_045830			70	69	74	73	70	69	71	71	76	76	70	70	0	0	0	2	0	2
2357	3357211	3359953	FUN_045829			137	135	143	141	137	135	127	127	130	131	126	126	0	0	0	0	0	0
2357	3134753	3134825	FUN_045827			68	67	0	0	0	0	71	71	0	0	0	0	0	0	0	0	0	0
2357	3042613	3096454	FUN_045826	ASCC2		70	69	72	71	70	69	70	70	69	69	70	70	3	0	3	3	0	3
2357	3003536	3024433	FUN_045824			78	77	80	79	78	77	77	77	77	77	77	77	0	0	0	0	0	0
2357	2991559	2991963	FUN_045823			74	73	74	73	0	0	71	71	71	71	0	0	0	0	0	0	0	0
2357	2850341	2850407	FUN_045822			55	54	0	0	0	0	69	69	0	0	0	0	0	0	0	0	0	0
2357	2702580	2702650	FUN_045820			68	67	0	0	0	0	77	77	0	0	0	0	0	0	0	0	0	0
2357	2667971	2668038	FUN_045819			92	91	0	0	0	0	88	88	0	0	0	0	0	0	0	0	0	0
2357	2529380	2530881	FUN_045818			74	73	70	69	75	74	72	72	74	74	71	71	0	0	0	0	0	0
2357	2496863	2497571	FUN_045817			74	73	66	65	80	79	72	72	72	72	72	72	0	0	0	0	0	0
2357	2313271	2322166	FUN_045815			63	62	61	60	63	62	63	63	62	62	63	63	0	0	0	0	0	0
2357	2308027	2308338	FUN_045814			91	90	91	90	0	0	79	79	79	79	0	0	0	0	0	0	0	0
2357	2166417	2228815	FUN_045812	HYOU1		72	71	73	72	72	71	71	71	72	72	71	71	0	0	0	1	0	1
2357	2143145	2153108	FUN_045811			67	66	38	37	68	67	65	65	44	44	66	66	0	0	0	0	0	0
2357	2111091	2130949	FUN_045810	BUD13		72	71	75	74	72	71	73	73	74	74	73	73	0	0	0	1	0	1
2357	1908844	1909155	FUN_045806			90	89	90	89	0	0	84	84	84	84	0	0	0	0	0	0	0	0
2357	1868922	1890009	FUN_045805			73	72	41	40	76	75	68	68	39	39	71	71	1	0	1	0	0	0
2357	1830771	1847325	FUN_045804			72	71	68	67	72	71	72	72	73	73	72	72	0	0	0	0	0	0
2357	1766981	1798596	FUN_045803			64	63	67	66	64	63	66	66	71	71	65	65	2	0	2	1	0	1
2357	1747202	1747274	FUN_045802			102	101	0	0	0	0	82	82	0	0	0	0	0	0	0	0	0	0
2357	1742625	1745754	FUN_045801			69	68	54	53	72	71	71	71	54	54	73	73	0	0	0	0	0	0
2357	1695692	1715140	FUN_045800			70	69	73	72	70	69	67	67	70	70	66	66	5	0	5	0	0	0
2357	1551229	1556635	FUN_045797			59	58	69	68	58	57	55	55	65	65	54	54	2	0	2	0	0	0
2357	1483339	1491458	FUN_045796	Tspan18_14		63	62	54	53	64	63	65	65	64	64	65	65	0	0	0	1	0	1
2357	1375030	1395456	FUN_045792			73	72	68	67	73	72	74	74	78	78	74	74	0	0	0	0	0	0
2357	1349410	1351619	FUN_045791			68	67	64	63	71	70	66	66	58	58	72	72	0	0	0	0	0	0
2357	1251191	1263787	FUN_045789			60	59	65	64	60	59	60	60	72	72	59	59	0	0	0	0	0	0
2357	1238345	1247267	FUN_045788			67	66	67	66	67	66	70	70	70	70	70	70	0	0	0	0	0	0
2357	1204680	1205117	FUN_045786			63	62	65	64	61	60	63	63	62	62	64	64	0	0	0	0	0	0
2357	1114376	1161134	FUN_045785	LMAN1		68	67	63	62	68	67	67	67	64	64	67	67	0	0	0	6	0	6
2357	1073620	1073934	FUN_045783			49	48	49	48	0	0	47	47	47	47	0	0	0	0	0	0	0	0
2357	1007879	1014179	FUN_045782	OAZ1		75	74	74	73	75	74	74	74	77	77	73	73	1	0	1	0	0	0
2357	963060	995835	FUN_045781	DCTN6		71	70	69	68	71	70	69	69	63	63	69	69	0	0	0	0	0	0
2357	869813	914766	FUN_045779			71	70	73	72	71	70	70	70	70	70	71	71	0	0	0	1	0	1
2357	836010	838645	FUN_045777			81	80	81	80	81	80	70	70	73	73	69	69	0	0	0	0	0	0
2357	832816	834959	FUN_045776			77	76	67	66	78	77	77	77	80	80	76	76	0	0	0	0	0	0
2357	807594	809423	FUN_045775			73	72	76	75	73	72	76	76	77	77	76	76	0	0	0	0	0	0
2357	794329	797012	FUN_045773			70	69	62	61	71	70	73	73	67	67	75	75	0	0	0	0	0	0
2357	740386	742014	FUN_045768	DHRS1_3		65	64	68	67	61	60	67	67	68	68	65	65	0	0	0	0	0	0
2357	714425	715414	FUN_045767	DHRS1_2		83	82	83	82	0	0	84	84	84	84	0	0	0	0	0	0	0	0
2357	537405	678802	FUN_045766	PKHD1L1_5		69	68	70	69	69	68	68	68	69	69	68	68	38	1	37	2	0	2
2357	330854	560197	FUN_045761	PKHD1L1_2		62	61	50	49	62	61	62	62	51	51	62	62	1	0	1	1	0	1
2357	322902	322978	FUN_045760			75	74	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0
2357	164524	321244	FUN_045759	PKHD1L1_1		66	65	70	69	66	65	65	65	69	69	65	65	12	0	12	1	0	1
2357	46451	47806	FUN_045756			79	78	81	80	78	77	81	81	86	86	80	80	0	0	0	0	0	0
2357	37712	39874	FUN_045755			76	75	76	75	76	75	75	75	87	87	73	73	0	0	0	0	0	0
2356	7422447	7422903	FUN_045753			62	61	61	60	63	62	45	45	47	47	39	39	0	0	0	0	0	0
2356	7386611	7398218	FUN_045752	MESDC1		68	67	61	60	69	68	66	66	56	56	68	68	0	0	0	0	0	0
2356	7315611	7356741	FUN_045751	GABPB1		68	67	70	69	68	67	67	67	70	70	67	67	6	0	6	0	0	0
2356	7267045	7301772	FUN_045750	USP8_2		70	69	71	70	70	69	77	77	79	79	77	77	0	0	0	22	0	22
2356	7226018	7253646	FUN_045749	USP8_1		71	70	80	79	71	70	79	79	83	83	79	79	0	0	0	10	0	10
2356	7201334	7207286	FUN_045748			73	72	71	70	74	73	88	88	86	86	90	90	0	0	0	1	1	0
2356	7141397	7162628	FUN_045747	CETN3		73	72	75	74	72	71	71	71	77	77	71	71	0	0	0	1	0	1
2356	7098139	7098776	FUN_045746			65	64	65	64	55	54	66	66	66	66	64	64	0	0	0	0	0	0
2356	7043763	7043835	FUN_045744			82	81	0	0	0	0	66	66	0	0	0	0	0	0	0	0	0	0
2356	7042524	7043076	FUN_045743			85	84	86	85	84	83	84	84	84	84	84	84	0	0	0	0	0	0
2356	7036442	7036679	FUN_045742			52	51	51	50	0	0	50	50	50	50	0	0	0	0	0	0	0	0
2356	6971235	6971473	FUN_045738			61	60	60	59	67	66	58	58	58	58	57	57	0	0	0	0	0	0
2356	6794845	6807755	FUN_045736			60	59	67	66	60	59	59	59	66	66	59	59	0	0	0	0	0	0
2356	6746583	6746863	FUN_045735			66	65	66	65	68	67	72	72	72	72	76	76	0	0	0	0	0	0
2356	6681446	6682050	FUN_045732			69	68	69	68	69	68	73	73	77	77	71	71	0	0	0	0	0	0
2356	6643722	6648224	FUN_045731			72	71	65	64	73	72	75	75	73	73	75	75	0	0	0	1	0	1
2356	6631142	6631859	FUN_045730			78	77	80	79	77	76	81	81	86	86	79	79	0	0	0	0	0	0
2356	6530980	6531052	FUN_045729			65	64	0	0	0	0	58	58	0	0	0	0	0	0	0	0	0	0
2356	6471378	6479990	FUN_045727			73	72	74	73	73	72	74	74	73	73	74	74	0	0	0	0	0	0
2356	6443418	6443491	FUN_045726			68	67	0	0	0	0	79	79	0	0	0	0	0	0	0	0	0	0
2356	6418302	6428957	FUN_045725			63	62	66	65	63	62	64	64	73	73	62	62	4	4	0	0	0	0
2356	6372361	6381228	FUN_045724			53	52	58	57	53	52	53	53	64	64	51	51	0	0	0	4	0	4
2356	6317779	6326481	FUN_045723			76	75	77	76	75	74	76	76	76	76	76	76	2	0	2	0	0	0
2356	6294991	6302180	FUN_045722			68	67	40	39	90	89	68	68	43	43	88	88	1	0	1	0	0	0
2356	6243941	6260720	FUN_045719			65	64	68	67	65	64	64	64	73	73	63	63	0	0	0	0	0	0
2356	6061060	6061132	FUN_045717			74	73	0	0	0	0	63	63	0	0	0	0	0	0	0	0	0	0
2356	5948957	5951468	FUN_045714			65	64	61	60	66	65	74	74	68	68	77	77	0	0	0	0	0	0
2356	5856842	5860305	FUN_045712			62	61	61	60	62	61	55	55	50	50	56	56	1	1	0	0	0	0
2356	5798778	5803467	FUN_045710			68	67	66	65	68	67	63	63	56	56	63	63	0	0	0	3	0	3
2356	5789594	5794190	FUN_045709			81	80	80	79	81	80	74	74	72	72	75	75	0	0	0	0	0	0
2356	5727423	5727499	FUN_045707			72	71	0	0	0	0	55	55	0	0	0	0	0	0	0	0	0	0
2356	5656293	5656365	FUN_045705			64	63	0	0	0	0	65	65	0	0	0	0	0	0	0	0	0	0
2356	5573191	5573264	FUN_045702			85	84	0	0	0	0	78	78	0	0	0	0	0	0	0	0	0	0
2356	5570004	5570086	FUN_045701			82	81	0	0	0	0	71	71	0	0	0	0	0	0	0	0	0	0
2356	5558207	5562719	FUN_045700			78	77	86	85	77	76	77	77	86	86	76	76	0	0	0	0	0	0
2356	5491556	5492449	FUN_045698			48	47	51	50	48	47	55	55	59	59	53	53	0	0	0	0	0	0
2356	5412710	5412784	FUN_045697			74	73	0	0	0	0	84	84	0	0	0	0	0	0	0	0	0	0
2356	5217647	5218880	FUN_045695			79	78	77	76	83	82	75	75	74	74	77	77	0	0	0	0	0	0
2356	5151044	5151116	FUN_045694			58	57	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0
2356	5116588	5116660	FUN_045693			60	59	0	0	0	0	58	58	0	0	0	0	0	0	0	0	0	0
2356	5008529	5008601	FUN_045688			83	82	0	0	0	0	77	77	0	0	0	0	0	0	0	0	0	0
2356	4996569	4996647	FUN_045687			52	51	0	0	0	0	73	73	0	0	0	0	0	0	0	0	0	0
2356	4592358	4974271	FUN_045676	NPR2_6		67	66	70	69	67	66	66	66	67	67	66	66	38	0	38	9	0	9
